wave,symptom,fault_domain,mechanism,discriminator,fix
3984.9343,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.457 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3985.391 (depth 0.818) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3986.6857,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.509 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3986.177 (depth 0.839) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3986.9445,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.185 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3986.759 (depth 0.839) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3987.9533,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.346 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3987.607 (depth 0.667) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3988.5943,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.397 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3988.991 (depth 0.692) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3989.2978,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.467 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 3989.765 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
3990.5537,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
3991.9024,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.220 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3991.682 (depth 0.700) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3992.2576,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.575 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3991.682 (depth 0.700) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3992.392,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.439 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 3992.831 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
3992.794,REW -4.159 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
3993.0967,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
3993.6017,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
3993.7316,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.388 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3994.119 (depth 0.796) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3995.3273,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
3996.7845,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.599 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3997.383 (depth 0.884) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3997.4781,REW -4.294 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
3997.8672,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.465 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3997.402 (depth 0.909) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3998.2428,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.398 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3998.641 (depth 0.896) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3998.3581,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.259; observed at the position is 0.078,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
3998.4584,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.183 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 3998.641 (depth 0.896) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
3999.6147,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.078; observed at the position is 0.048,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
4000.0165,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.445 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4000.462 (depth 0.794) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4001.1043,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.565 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4001.669 (depth 0.850) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4002.3886,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.536 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4002.924 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4002.6474,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.277 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4002.924 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4002.8913,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
4003.5116,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
4004.1618,FIT-PINNED: fitted sigma 0.0034 A sits on the instrumental floor 0.0034 A. No observed fea,UNKNOWN,,,
4005.136,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.671 vs predicted 0.063 (x10.7) at the cor,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.689 observed vs 0.063 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
4006.0032,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.314 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4006.318 (depth 0.818) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4006.7168,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.563 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4007.279 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
