element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,3955.7621,kpno_solar_atlas,61.44970749991448,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7377, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.8087103451997,,False,REW -4.809 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,3956.1611,kpno_solar_atlas,65.9856334998638,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.6404, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.777824577790336,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.018, predicted 0.131) — the line is absent from the spectrum or misplaced in the list"
Fe,I,3956.878,kpno_solar_atlas,248.9504944996933,"integrated over +/-0.219 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.219 A from line separation | CONCERN: side-band 95th pct is 0.7728, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.2012396668685,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.195 A from the catalogued position (depth 0.888 vs 0.132 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3957.3163,kpno_solar_atlas,74.41591199997343,"integrated over +/-0.161 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.161 A from line separation | CONCERN: side-band 95th pct is 0.7742, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.725734955305509,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.003, predicted 0.225) — the line is absent from the spectrum or misplaced in the list"
Fe,I,3957.639,kpno_solar_atlas,103.54187299989087,"integrated over +/-0.161 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.161 A from line separation | CONCERN: side-band 95th pct is 0.7789, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.582320160271848,,False,REW -4.582 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,3959.1834,kpno_solar_atlas,70.89681100006196,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7452, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.746978919223437,,False,REW -4.747 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,3959.2855,kpno_solar_atlas,71.27056450000286,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0392; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7447, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.744706620760058,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.096 A from the catalogued position (depth 0.120 vs 0.087 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3961.903,kpno_solar_atlas,149.50537300025508,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.4041, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.42324703758375,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.119 A from the catalogued position (depth 0.301 vs 0.227 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3962.6439,kpno_solar_atlas,125.15959150019054,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.5257, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.500520909529715,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.071 A from the catalogued position (depth 0.291 vs 0.161 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3962.732,kpno_solar_atlas,135.54093549980297,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.5310, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.465924223140972,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued position (depth 0.617 vs 0.224 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3962.8477,kpno_solar_atlas,139.59388650001077,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.5091, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.453140983046047,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.594 vs predicted 0.118 (x5.0) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,3963.4297,kpno_solar_atlas,349.6922529996933,"integrated over +/-0.291 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.291 A from line separation | CONCERN: side-band 95th pct is 0.5124, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.054385148288031,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.259 A from the catalogued position (depth 0.707 vs 0.309 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3965.2631,kpno_solar_atlas,152.53389650034197,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.3761, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.414905644056245,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.117 A from the catalogued position (depth 0.119 vs 0.098 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3965.5827,kpno_solar_atlas,169.48298250006303,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.3416, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.369180913322625,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.067 A from the catalogued position (depth 0.464 vs 0.110 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3965.7194,kpno_solar_atlas,168.71799749966408,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.3107, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.371160569689616,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued position (depth 0.198 vs 0.189 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3967.5051,kpno_solar_atlas,199.86196999980405,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.1805, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.297787329837363,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.077 A from the catalogued position (depth 0.407 vs 0.148 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3968.1097,kpno_solar_atlas,210.09873700038384,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.1274, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.276160228223969,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.088 A from the catalogued position (depth 0.275 vs 0.246 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3969.0804,kpno_solar_atlas,204.7454630003786,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.1149, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.287475609405366,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.117 A from the catalogued position (depth 0.253 vs 0.174 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3970.4502,kpno_solar_atlas,188.76889700010491,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.2465, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.3229093149909,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.055 A from the catalogued position (depth 0.486 vs 0.202 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3970.5584,kpno_solar_atlas,181.6278455000996,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0396; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.2664, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.339669156820051,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.069 A from the catalogued position (depth 0.283 vs 0.149 at the line) — the EW is an upper bound on a blend, not this line"
