wavelength_air_A,flux_normalized,n_frames,min_mtrans
11203.7217,0.988568,2,0.7813
11203.7597,0.985834,2,0.7383
11203.7976,0.987206,2,0.6766
11203.8356,0.981626,2,0.5922
11203.8735,0.976531,1,0.5045
11204.1393,1.039691,2,0.5448
11204.1773,1.028072,2,0.6411
11204.2152,1.010187,2,0.7157
11204.2532,1.005612,2,0.77
11204.2911,0.999541,2,0.8087
11204.3291,1.005594,2,0.8364
11204.3671,1.006079,2,0.8566
11204.405,1.008469,2,0.8715
11204.443,1.003249,2,0.8828
11204.481,1.004018,2,0.8915
11204.5189,1.005663,2,0.898
11204.5569,1.003787,2,0.9029
11204.5949,1.001117,2,0.9066
11204.6328,0.999805,2,0.9098
11204.6708,0.996975,2,0.9127
11204.7087,0.999664,2,0.9157
11204.7467,1.000204,2,0.9187
11204.7847,1.004313,2,0.9214
11204.8226,0.998689,2,0.9237
11204.8606,1.009326,2,0.9254
11204.8986,1.009545,2,0.9266
11204.9365,1.010524,2,0.9272
11204.9745,1.00398,2,0.9273
11205.0125,1.009069,2,0.9266
11205.0504,1.006169,2,0.9249
11205.0884,1.012233,2,0.9216
11205.1263,1.007757,2,0.9161
11205.1643,1.007161,2,0.9082
11205.2023,0.998466,2,0.8991
11205.2402,0.990297,2,0.8914
11205.2782,0.985479,2,0.8874
11205.3162,0.975929,2,0.8857
11205.3541,0.968175,2,0.883
11205.3921,0.95414,2,0.8778
11205.4301,0.954124,2,0.8733
11205.468,0.959232,2,0.8731
11205.506,0.977149,2,0.8753
11205.5439,0.990197,2,0.8755
11205.5819,0.990923,2,0.8672
11205.6199,0.991241,2,0.8479
11205.6578,0.988249,2,0.8235
11205.6958,0.98537,2,0.8056
11205.7338,0.987269,2,0.8057
11205.7717,0.995733,2,0.8219
11205.8097,1.003743,2,0.8487
11205.8476,1.011796,2,0.8758
11205.8856,1.011033,2,0.8964
11205.9236,1.006469,2,0.9097
11205.9615,1.005542,2,0.9171
11205.9995,1.007931,2,0.92
11206.0375,1.011925,2,0.9193
11206.0754,1.010052,2,0.9153
11206.1134,1.005477,2,0.9111
11206.1514,1.004621,2,0.9103
11206.1893,1.005164,2,0.9133
11206.2273,1.010453,2,0.918
11206.2652,1.008189,2,0.9216
11206.3032,1.008787,2,0.9229
11206.3412,1.012499,2,0.9233
11206.3791,1.008581,2,0.9244
11206.4171,1.007515,2,0.9261
11206.4551,1.010293,2,0.9276
11206.493,1.008063,2,0.9281
11206.531,1.011115,2,0.9278
11206.569,1.010775,2,0.9273
11206.6069,1.004312,2,0.9271
11206.6449,1.007342,2,0.9272
11206.6828,1.008358,2,0.9274
11206.7208,1.003837,2,0.9275
11206.7588,1.012559,2,0.9272
11206.7967,1.009725,2,0.9267
11206.8347,1.007394,2,0.9259
11206.8727,1.008257,2,0.925
11206.9106,1.003296,2,0.924
11206.9486,1.010213,2,0.9227
11206.9866,1.015614,2,0.9212
11207.0245,1.010577,2,0.9189
11207.0625,1.015532,2,0.9154
11207.1004,1.007979,2,0.9108
11207.1384,1.005273,2,0.9061
11207.1764,1.007606,2,0.9035
11207.2143,1.014799,2,0.9035
11207.2523,1.010005,2,0.9052
11207.2903,1.002803,2,0.9071
11207.3282,1.00698,2,0.9081
11207.3662,1.012805,2,0.9078
11207.4042,1.007646,2,0.9068
11207.4421,1.000363,2,0.9052
11207.4801,0.995778,2,0.9034
11207.518,0.985569,2,0.9013
11207.556,0.971982,2,0.8991
11207.594,0.949955,2,0.8966
11207.6319,0.947963,2,0.8938
11207.6699,0.955485,2,0.8907
11207.7079,0.966353,2,0.8872
11207.7458,0.985434,2,0.8834
11207.7838,0.992336,2,0.8797
11207.8218,0.992552,2,0.8764
11207.8597,1.004323,2,0.8734
11207.8977,1.002969,2,0.8705
11207.9356,1.00747,2,0.8673
11207.9736,1.006871,2,0.8637
11208.0116,1.011531,2,0.8595
11208.0495,1.010039,2,0.8549
11208.0875,1.006335,2,0.8498
11208.1255,1.00947,2,0.8442
11208.1634,1.000999,2,0.838
11208.2014,0.99826,2,0.8313
11208.2394,0.998949,2,0.8239
11208.2773,1.002469,2,0.8157
11208.3153,1.002831,2,0.8064
11208.3532,0.9943,2,0.7958
11208.3912,0.994037,2,0.7832
11208.4292,0.996222,2,0.7678
11208.4671,1.004006,2,0.7483
11208.5051,1.004755,2,0.7236
11208.5431,1.005845,2,0.6951
11208.581,1.000481,2,0.6679
11208.619,1.003986,2,0.6489
11208.657,1.010298,2,0.6407
11208.6949,1.011632,2,0.6387
11208.7329,1.006154,2,0.6355
11208.7708,1.010038,2,0.6277
11208.8088,1.001042,2,0.613
11208.8468,0.997577,2,0.5924
11208.8847,1.005127,2,0.5672
11208.9227,1.002209,2,0.5381
11208.9607,1.005102,2,0.5052
11210.669,0.970927,2,0.5316
11210.707,0.956142,2,0.5973
11210.7449,0.952099,2,0.645
11210.7829,0.962489,2,0.68
11210.8209,0.96208,2,0.7066
11210.8588,0.960393,2,0.7277
11210.8968,0.960003,2,0.7449
11210.9348,0.957826,2,0.7592
11210.9727,0.962426,2,0.771
11211.0107,0.9639,2,0.7807
11211.0487,0.961479,2,0.788
11211.0866,0.966946,2,0.7925
11211.1246,0.971163,2,0.7937
11211.1625,0.963283,2,0.7925
11211.2005,0.966462,2,0.7914
11211.2385,0.971873,2,0.7932
11211.2764,0.972532,2,0.7981
11211.3144,0.973265,2,0.8022
11211.3524,0.972133,2,0.801
11211.3903,0.967977,2,0.7926
11211.4283,0.966316,2,0.783
11211.4663,0.963307,2,0.78
11211.5042,0.963585,2,0.7877
11211.5422,0.973085,2,0.805
11211.5801,0.976498,2,0.8248
11211.6181,0.971201,2,0.8413
11211.6561,0.971315,2,0.8529
11211.694,0.976785,2,0.8606
11211.732,0.971932,2,0.8658
11211.77,0.970333,2,0.8695
11211.8079,0.976634,2,0.8721
11211.8459,0.961349,2,0.8739
11211.8838,0.958338,2,0.8748
11211.9218,0.948227,2,0.8747
11211.9598,0.928307,2,0.873
11211.9977,0.900889,2,0.8688
11212.0357,0.879579,2,0.8616
11212.0737,0.866033,2,0.8523
11212.1116,0.869137,2,0.8446
11212.1496,0.887121,2,0.8431
11212.1876,0.914223,2,0.8488
11212.2255,0.934058,2,0.8581
11212.2635,0.948621,2,0.8679
11212.3014,0.955317,2,0.8755
11212.3394,0.953664,2,0.8804
11212.3774,0.948639,2,0.8832
11212.4153,0.946543,2,0.8847
11212.4533,0.945458,2,0.8853
11212.4913,0.946662,2,0.8852
11212.5292,0.943878,2,0.8846
11212.5672,0.937847,2,0.8833
11212.6052,0.934879,2,0.8812
11212.6431,0.933489,2,0.8778
11212.6811,0.935175,2,0.8723
11212.719,0.930908,2,0.8633
11212.757,0.926578,2,0.8478
11212.795,0.929723,2,0.8222
11212.8329,0.929296,2,0.7845
11212.8709,0.92365,2,0.7408
11212.9089,0.917009,2,0.7068
11212.9468,0.917835,2,0.6996
11212.9848,0.920617,2,0.7208
11213.0228,0.922689,2,0.7585
11213.0607,0.912245,2,0.798
11213.0987,0.897949,2,0.828
11213.1366,0.893976,2,0.8468
11213.1746,0.88936,2,0.8574
11213.2126,0.880672,2,0.8629
11213.2505,0.877838,2,0.8657
11213.2885,0.873512,2,0.8669
11213.3265,0.871186,2,0.8671
11213.3644,0.872821,2,0.8666
11213.4024,0.869485,2,0.8656
11213.4404,0.86353,2,0.8641
11213.4783,0.859066,2,0.8624
11213.5163,0.865446,2,0.8604
11213.5542,0.864069,2,0.8583
11213.5922,0.863473,2,0.856
11213.6302,0.851877,2,0.8534
11213.6681,0.83367,2,0.8505
11213.7061,0.817274,2,0.8473
11213.7441,0.808562,2,0.8437
11213.782,0.814029,2,0.8398
11213.82,0.841558,2,0.8356
11213.858,0.866438,2,0.831
11213.8959,0.892144,2,0.8261
11213.9339,0.912081,2,0.8203
11213.9718,0.912836,2,0.8125
11214.0098,0.912066,2,0.8008
11214.0478,0.903886,2,0.7841
11214.0857,0.903108,2,0.7664
11214.1237,0.920538,2,0.7556
11214.1617,0.936886,2,0.7544
11214.1996,0.946565,2,0.7559
11214.2376,0.959516,2,0.7548
11214.2756,0.959497,2,0.7486
11214.3135,0.964106,2,0.739
11214.3515,0.964871,2,0.729
11214.3894,0.965595,2,0.7192
11214.4274,0.966068,2,0.7087
11214.4654,0.966756,2,0.6965
11214.5033,0.967283,2,0.6823
11214.5413,0.963917,2,0.6662
11214.5793,0.961424,2,0.6486
11214.6172,0.95986,2,0.6293
11214.6552,0.96143,2,0.6078
11214.6932,0.958748,2,0.5828
11214.7311,0.953873,2,0.5537
11214.7691,0.950138,2,0.5205
11217.5404,1.030234,2,0.535
11217.5784,1.023765,4,0.5178
11217.6163,1.010443,4,0.5829
11217.6543,1.004146,4,0.6302
11217.6923,1.00187,4,0.6639
11217.7302,0.998371,4,0.6883
11217.7682,0.999516,4,0.7064
11217.8062,0.999336,4,0.72
11217.8441,1.002151,4,0.7305
11217.8821,1.003199,4,0.7385
11217.9201,1.005265,4,0.7447
11217.958,1.003169,4,0.7494
11217.996,1.005432,4,0.753
11218.0339,1.004805,4,0.7555
11218.0719,1.001887,4,0.757
11218.1099,1.004925,4,0.7574
11218.1478,1.008624,4,0.7564
11218.1858,1.009843,4,0.7535
11218.2238,1.007009,4,0.7484
11218.2617,1.007302,4,0.7402
11218.2997,1.009481,4,0.7275
11218.3376,1.010547,4,0.7063
11218.3756,1.013084,4,0.671
11218.4136,0.999447,4,0.6275
11218.4515,0.982862,4,0.5996
11218.4895,0.990008,4,0.6073
11218.5275,1.017083,4,0.6382
11218.5654,1.028734,4,0.671
11218.6034,1.020159,4,0.6913
11218.6414,1.012621,4,0.6986
11218.6793,1.012628,4,0.6989
11218.7173,1.004243,4,0.6968
11218.7552,0.999549,4,0.693
11218.7932,0.99092,4,0.6872
11218.8312,0.978856,4,0.6793
11218.8691,0.966492,4,0.6698
11218.9071,0.963672,4,0.6589
11218.9451,0.972745,4,0.6467
11218.983,0.978393,4,0.6331
11219.021,1.001884,4,0.618
11219.059,1.008832,4,0.6013
11219.0969,1.014765,4,0.583
11219.1349,1.027086,4,0.5626
11219.1728,1.031092,4,0.5398
11219.2108,1.028212,4,0.5136
11219.2488,1.028102,2,0.615
11219.2867,1.031984,2,0.5825
11219.3247,1.025967,2,0.544
11219.3627,1.021073,2,0.5021
11221.147,0.977355,2,0.5191
11221.1849,0.9702,2,0.5523
11221.2229,0.973907,2,0.5774
11221.2608,0.971119,2,0.5956
11221.2988,0.97306,2,0.6092
11221.3368,0.970386,2,0.6189
11221.3747,0.966753,3,0.5014
11221.4127,0.959543,4,0.5024
11221.4507,0.959424,4,0.5001
11221.4886,0.970734,2,0.6202
11221.5266,0.966737,2,0.6089
11221.5645,0.964221,2,0.5911
11221.6025,0.953284,2,0.565
11221.6405,0.940153,2,0.5283
11222.2479,0.988466,2,0.5182
11222.2859,0.99165,2,0.5662
11222.3238,0.983367,2,0.6027
11222.3618,0.974673,4,0.51
11222.3997,0.971812,4,0.5314
11222.4377,0.967498,4,0.5471
11222.4757,0.969473,4,0.5579
11222.5136,0.965266,4,0.5648
11222.5516,0.965317,4,0.5684
11222.5896,0.962949,4,0.569
11222.6275,0.964594,4,0.5671
11222.6655,0.964419,4,0.5627
11222.7035,0.961789,4,0.5561
11222.7414,0.956964,4,0.5471
11222.7794,0.958347,4,0.5354
11222.8173,0.957835,4,0.521
11222.8553,0.955509,4,0.5042
11222.8933,0.963954,2,0.6154
11222.9312,0.963604,2,0.5995
11222.9692,0.959597,2,0.5829
11223.0072,0.955704,2,0.5646
11223.0451,0.954049,2,0.5438
11223.0831,0.961094,2,0.5199
11223.1211,0.956818,1,0.5034
11224.6776,0.990145,2,0.5061
11224.7155,0.980085,2,0.5357
11224.7535,0.97939,2,0.5651
11224.7914,0.967344,2,0.5927
11224.8294,0.951568,2,0.6172
11224.8674,0.933583,4,0.5197
11224.9053,0.917244,4,0.5426
11224.9433,0.912621,4,0.5646
11224.9813,0.917988,4,0.5858
11225.0192,0.940723,4,0.6055
11225.0572,0.955342,4,0.6232
11225.0952,0.966334,4,0.6385
11225.1331,0.976651,4,0.6514
11225.1711,0.989148,4,0.6616
11225.209,0.993894,4,0.6693
11225.247,0.991462,4,0.6757
11225.285,0.988603,4,0.6833
11225.3229,0.988151,4,0.6943
11225.3609,0.98953,4,0.7084
11225.3989,0.996828,4,0.7236
11225.4368,0.995996,4,0.7376
11225.4748,0.997581,4,0.7496
11225.5128,0.993177,4,0.7596
11225.5507,0.996649,4,0.7682
11225.5887,0.995421,4,0.7758
11225.6266,0.99563,4,0.7826
11225.6646,0.993343,4,0.7887
11225.7026,0.994629,4,0.7944
11225.7405,0.996308,4,0.7996
11225.7785,0.999118,4,0.8043
11225.8165,1.00318,4,0.8087
11225.8544,0.998118,4,0.8128
11225.8924,0.999145,4,0.8164
11225.9304,1.001926,4,0.8196
11225.9683,1.001459,4,0.8222
11226.0063,0.998972,4,0.824
11226.0442,1.000976,4,0.8251
11226.0822,0.999585,4,0.8251
11226.1202,0.998993,4,0.8242
11226.1581,0.998176,4,0.8225
11226.1961,0.9932,4,0.8198
11226.2341,0.989779,4,0.8152
11226.272,0.988169,4,0.8071
11226.31,0.982615,4,0.7926
11226.348,0.983776,4,0.767
11226.3859,0.98306,4,0.7237
11226.4239,0.991268,4,0.6556
11226.4618,0.988363,4,0.5679
11226.4998,0.980758,2,0.6094
11226.5378,0.956533,2,0.5639
11226.5757,0.964735,2,0.5741
11226.6137,1.010833,4,0.5407
11226.6517,1.022509,4,0.6339
11226.6896,1.020713,4,0.7144
11226.7276,1.013703,4,0.771
11226.7656,1.000275,4,0.8074
11226.8035,0.997532,4,0.8307
11226.8415,0.998738,4,0.8461
11226.8794,0.999223,4,0.8567
11226.9174,0.998902,4,0.8645
11226.9554,1.002261,4,0.8703
11226.9933,0.996652,4,0.8749
11227.0313,0.998018,4,0.8786
11227.0693,0.998245,4,0.8815
11227.1072,0.999705,4,0.8839
11227.1452,0.994245,4,0.8856
11227.1832,0.995258,4,0.8864
11227.2211,0.995322,4,0.8864
11227.2591,0.992735,4,0.8855
11227.297,0.993657,4,0.8846
11227.335,0.99405,4,0.8847
11227.373,0.994424,4,0.8866
11227.4109,0.998652,4,0.8899
11227.4489,1.000771,4,0.8936
11227.4869,0.999883,4,0.8967
11227.5248,1.000972,4,0.899
11227.5628,1.001475,4,0.9006
11227.6007,0.999102,4,0.9018
11227.6387,1.001159,4,0.9027
11227.6767,0.997485,4,0.9033
11227.7146,0.998045,4,0.9038
11227.7526,0.995169,4,0.904
11227.7906,0.986675,4,0.9037
11227.8285,0.970004,4,0.9027
11227.8665,0.951571,4,0.9007
11227.9045,0.928862,4,0.898
11227.9424,0.909946,4,0.8954
11227.9804,0.901302,4,0.8945
11228.0183,0.905472,4,0.8961
11228.0563,0.923876,4,0.8994
11228.0943,0.949091,4,0.9029
11228.1322,0.971837,4,0.9056
11228.1702,0.986983,4,0.9074
11228.2082,0.996808,4,0.9086
11228.2461,0.999132,4,0.9094
11228.2841,1.002913,4,0.91
11228.3221,0.998642,4,0.9104
11228.36,0.998137,4,0.9107
11228.398,0.995496,4,0.9109
11228.4359,1.001228,4,0.9112
11228.4739,1.001093,4,0.9113
11228.5119,0.998997,4,0.9114
11228.5498,0.996262,4,0.9115
11228.5878,0.985794,4,0.9115
11228.6258,0.975685,4,0.9114
11228.6637,0.956363,4,0.9113
11228.7017,0.930597,4,0.9112
11228.7397,0.908943,4,0.911
11228.7776,0.898547,4,0.9108
11228.8156,0.907552,4,0.9105
11228.8535,0.927938,4,0.9101
11228.8915,0.950762,4,0.9097
11228.9295,0.970003,4,0.9093
11228.9674,0.988318,4,0.9089
11229.0054,0.9979,4,0.9086
11229.0434,1.005765,4,0.9083
11229.0813,1.007555,4,0.9079
11229.1193,1.007381,4,0.9074
11229.1573,1.005491,4,0.9068
11229.1952,1.002087,4,0.906
11229.2332,1.003972,4,0.9051
11229.2711,0.996981,4,0.9038
11229.3091,0.991523,4,0.9024
11229.3471,0.989191,4,0.9009
11229.385,0.979529,4,0.8998
11229.423,0.976593,4,0.8993
11229.461,0.966796,4,0.8992
11229.4989,0.954126,4,0.8993
11229.5369,0.949465,4,0.8991
11229.5749,0.95015,4,0.8986
11229.6128,0.959077,4,0.8978
11229.6508,0.969625,4,0.8968
11229.6887,0.9845,4,0.8956
11229.7267,0.992223,4,0.8944
11229.7647,0.997483,4,0.8929
11229.8026,1.000658,4,0.8913
11229.8406,0.999817,4,0.8893
11229.8786,1.00443,4,0.8869
11229.9165,1.004263,4,0.884
11229.9545,1.003717,4,0.8807
11229.9925,1.007569,4,0.8773
11230.0304,1.009366,4,0.8742
11230.0684,1.007081,4,0.8715
11230.1063,1.009048,4,0.8695
11230.1443,1.005098,4,0.8681
11230.1823,1.007726,4,0.8667
11230.2202,1.007062,4,0.8647
11230.2582,1.009766,4,0.8617
11230.2962,1.007965,4,0.8572
11230.3341,1.010352,4,0.8509
11230.3721,1.010626,4,0.8423
11230.4101,1.011653,4,0.8301
11230.448,1.012061,4,0.8124
11230.486,1.013085,4,0.7878
11230.5239,1.007618,4,0.7575
11230.5619,1.011037,4,0.7277
11230.5999,1.003781,4,0.7094
11230.6378,1.008723,4,0.7101
11230.6758,1.016764,4,0.7254
11230.7138,1.017257,4,0.7454
11230.7517,1.013555,4,0.7604
11230.7897,1.013245,4,0.7667
11230.8276,1.011195,4,0.7636
11230.8656,1.018136,4,0.7502
11230.9036,1.00851,4,0.7284
11230.9415,0.99354,4,0.7071
11230.9795,0.990957,4,0.6993
11231.0175,1.000641,4,0.7089
11231.0554,1.012573,4,0.7269
11231.0934,1.015095,4,0.7412
11231.1314,1.011216,4,0.7467
11231.1693,1.004981,4,0.7446
11231.2073,1.005845,4,0.7374
11231.2452,1.004129,4,0.7265
11231.2832,1.003899,4,0.7122
11231.3212,1.005046,4,0.693
11231.3591,1.005375,4,0.6655
11231.3971,1.014699,4,0.6235
11231.4351,1.025059,4,0.5624
11231.473,1.031014,2,0.612
11231.511,1.008786,2,0.5547
11231.549,0.99398,2,0.5316
11231.5869,1.014647,2,0.5463
11231.6249,1.037754,2,0.576
11231.6628,1.030989,2,0.5995
11231.7008,1.016234,2,0.5994
11231.7388,1.010501,2,0.5818
11231.7767,1.017329,2,0.5525
11231.8147,1.020318,2,0.5146
11234.9657,0.947928,2,0.5096
11235.0036,0.949212,2,0.5362
11235.0416,0.953571,2,0.557
11235.0796,0.969994,2,0.5756
11235.1175,0.975361,2,0.5964
11235.1555,0.977597,4,0.5027
11235.1935,0.984104,4,0.5339
11235.2314,0.986392,4,0.5629
11235.2694,0.990166,4,0.5878
11235.3073,0.995782,4,0.6086
11235.3453,0.993444,4,0.6264
11235.3833,0.993046,4,0.6416
11235.4212,0.991639,4,0.6542
11235.4592,0.996174,4,0.6636
11235.4972,1.001502,4,0.6694
11235.5351,1.003628,4,0.6717
11235.5731,0.999719,4,0.6727
11235.6111,0.988788,4,0.6765
11235.649,0.9917,4,0.6867
11235.687,1.001764,4,0.7034
11235.7249,0.99812,4,0.7227
11235.7629,0.999831,4,0.7408
11235.8009,1.002148,4,0.7557
11235.8388,0.997521,4,0.7676
11235.8768,0.99867,4,0.7773
11235.9148,0.999982,4,0.7855
11235.9527,0.994771,4,0.7926
11235.9907,0.99681,4,0.7987
11236.0287,0.988917,4,0.8035
11236.0666,0.984172,4,0.806
11236.1046,1.00705,3,0.8047
11236.1425,1.009675,3,0.7987
11236.1805,1.010349,3,0.7906
11236.2185,1.009222,3,0.7869
11236.2564,1.008023,3,0.7932
11236.2944,1.007998,3,0.8076
11236.3324,1.007059,3,0.8235
11236.3703,1.005902,3,0.8359
11236.4083,1.006823,3,0.844
11236.4463,1.006116,3,0.8496
11236.4842,1.000231,3,0.8541
11236.5222,0.99723,3,0.8582
11236.5601,0.996031,3,0.8621
11236.5981,1.000512,3,0.8656
11236.6361,1.000926,3,0.8689
11236.674,1.002073,3,0.8718
11236.712,0.99445,3,0.8744
11236.75,0.995949,3,0.8769
11236.7879,0.992073,3,0.8792
11236.8259,0.981285,3,0.8814
11236.8638,0.970348,3,0.8834
11236.9018,0.956375,3,0.8854
11236.9398,0.944025,3,0.8872
11236.9777,0.927752,3,0.8889
11237.0157,0.912191,3,0.8906
11237.0537,0.899559,3,0.8921
11237.0916,0.897654,3,0.8935
11237.1296,0.914954,3,0.8947
11237.1676,0.927501,3,0.8958
11237.2055,0.949247,3,0.8969
11237.2435,0.96334,3,0.8981
11237.2814,0.977371,3,0.8994
11237.3194,0.984347,3,0.9008
11237.3574,0.994948,3,0.9023
11237.3953,1.00103,3,0.9036
11237.4333,1.001512,3,0.9048
11237.4713,1.00228,3,0.9059
11237.5092,1.002602,3,0.9069
11237.5472,1.003547,3,0.9078
11237.5852,1.002654,3,0.9086
11237.6231,1.006129,3,0.9092
11237.6611,1.003591,3,0.9097
11237.699,0.999729,3,0.91
11237.737,0.999492,3,0.9103
11237.775,0.995009,3,0.9108
11237.8129,0.997628,3,0.9115
11237.8509,1.000184,3,0.9123
11237.8889,0.998088,3,0.913
11237.9268,1.000443,3,0.9134
11237.9648,1.00518,3,0.9136
11238.0028,1.006616,3,0.9133
11238.0407,1.004639,3,0.9126
11238.0787,1.009007,3,0.911
11238.1166,1.011992,3,0.9083
11238.1546,1.012674,3,0.9044
11238.1926,1.013036,3,0.9001
11238.2305,1.01323,3,0.8969
11238.2685,1.008737,3,0.8966
11238.3065,1.002019,3,0.8993
11238.3444,0.992327,3,0.9036
11238.3824,0.980809,3,0.9078
11238.4204,0.968804,3,0.9107
11238.4583,0.959281,3,0.9123
11238.4963,0.961914,3,0.9128
11238.5342,0.969191,3,0.9122
11238.5722,0.977873,3,0.9103
11238.6102,0.990403,3,0.9069
11238.6481,0.999189,3,0.9019
11238.6861,1.006325,3,0.8966
11238.7241,1.009149,3,0.8936
11238.762,1.01113,3,0.8943
11238.8,1.009144,3,0.8977
11238.838,1.004934,3,0.9014
11238.8759,1.007353,3,0.9037
11238.9139,1.00925,3,0.9043
11238.9518,1.007427,3,0.9037
11238.9898,1.00473,3,0.9025
11239.0278,1.007408,3,0.9008
11239.0657,1.012027,3,0.8985
11239.1037,1.009993,3,0.8955
11239.1417,1.012804,3,0.8918
11239.1796,1.009332,3,0.8873
11239.2176,1.008327,3,0.8821
11239.2556,1.012184,3,0.876
11239.2935,1.012913,3,0.8691
11239.3315,1.008879,3,0.8609
11239.3694,1.006907,3,0.8509
11239.4074,1.006661,3,0.8382
11239.4454,1.007415,3,0.822
11239.4833,1.008719,3,0.801
11239.5213,1.011603,3,0.7733
11239.5593,1.012474,3,0.7359
11239.5972,1.012406,3,0.6851
11239.6352,1.017974,3,0.6156
11239.6732,1.032184,3,0.5237
11239.7111,1.045797,2,0.5439
11240.2426,1.049236,2,0.5627
11240.2806,1.039028,3,0.5731
11240.3185,1.029984,3,0.6461
11240.3565,1.018354,3,0.6998
11240.3945,1.019184,3,0.7383
11240.4324,1.012185,3,0.7654
11240.4704,1.008297,3,0.7841
11240.5083,1.008586,3,0.7963
11240.5463,1.007216,3,0.8035
11240.5843,1.007482,3,0.8064
11240.6222,1.00059,3,0.8056
11240.6602,1.006235,3,0.8013
11240.6982,1.008929,3,0.7931
11240.7361,1.00374,3,0.7801
11240.7741,0.999568,3,0.7606
11240.8121,0.999004,3,0.7321
11240.85,0.996179,3,0.6912
11240.888,0.999033,3,0.6338
11240.9259,1.001875,3,0.5556
11240.9639,1.010239,2,0.5858
11241.0019,1.022543,1,0.5007
11241.3056,0.990962,2,0.5239
11241.3435,0.969643,3,0.5555
11241.3815,0.96274,3,0.6399
11241.4195,0.96491,3,0.7035
11241.4574,0.980322,3,0.7505
11241.4954,0.988897,3,0.7855
11241.5334,0.994104,3,0.8119
11241.5713,1.003911,3,0.8321
11241.6093,1.00555,3,0.8478
11241.6473,1.007447,3,0.8601
11241.6852,1.00657,3,0.8697
11241.7232,1.005126,3,0.877
11241.7611,1.008385,3,0.8818
11241.7991,1.005845,3,0.8841
11241.8371,1.002138,3,0.8841
11241.875,1.002401,3,0.8836
11241.913,1.00058,3,0.8848
11241.951,1.011838,3,0.8894
11241.9889,1.002563,4,0.8963
11242.0269,1.00685,4,0.9031
11242.0649,1.006877,4,0.9083
11242.1028,1.007786,4,0.9112
11242.1408,1.005988,4,0.912
11242.1787,1.005394,4,0.9107
11242.2167,1.007616,4,0.9075
11242.2547,1.005317,4,0.9036
11242.2926,1.007848,4,0.9012
11242.3306,1.005678,4,0.9021
11242.3686,1.007305,4,0.9063
11242.4065,1.009402,4,0.9121
11242.4445,1.0063,4,0.9173
11242.4825,1.003015,4,0.9212
11242.5204,1.002674,4,0.9241
11242.5584,1.003829,4,0.926
11242.5963,1.002905,4,0.9274
11242.6343,1.003054,4,0.9286
11242.6723,0.99666,4,0.9297
11242.7102,0.991791,4,0.9308
11242.7482,0.990713,4,0.9317
11242.7862,0.989565,4,0.9324
11242.8241,0.989418,4,0.9329
11242.8621,0.994688,4,0.9333
11242.9001,0.996556,4,0.9335
11242.938,0.99925,4,0.9336
11242.976,1.001511,4,0.9337
11243.0139,1.005638,4,0.9338
11243.0519,1.008103,4,0.9339
11243.0899,1.011137,4,0.9339
11243.1278,1.009317,4,0.9338
11243.1658,1.010081,4,0.9337
11243.2038,1.00661,4,0.9336
11243.2417,1.011815,4,0.9333
11243.2797,1.011133,4,0.933
11243.3176,1.008167,4,0.9327
11243.3556,1.008232,4,0.9322
11243.3936,1.009075,4,0.9317
11243.4315,1.008102,4,0.9311
11243.4695,1.009793,4,0.9303
11243.5075,1.007195,4,0.9294
11243.5454,1.005385,4,0.9283
11243.5834,1.010203,4,0.927
11243.6214,1.008985,4,0.9253
11243.6593,1.007396,4,0.9232
11243.6973,1.008185,4,0.9204
11243.7352,1.011115,4,0.9163
11243.7732,1.007811,4,0.9102
11243.8112,1.008597,4,0.9012
11243.8491,1.004152,4,0.8889
11243.8871,0.998167,4,0.875
11243.9251,0.999935,4,0.8624
11243.963,0.99794,4,0.8522
11244.001,1.004707,4,0.8398
11244.039,1.013853,4,0.8153
11244.0769,1.024296,4,0.767
11244.1149,1.02392,4,0.6886
11244.1528,0.988393,4,0.5839
11244.1908,0.92646,4,0.5005
11244.2288,0.864297,2,0.5983
11244.2667,0.853967,4,0.5322
11244.3047,0.856334,4,0.6162
11244.3427,0.8573,4,0.7039
11244.3806,0.861034,4,0.7733
11244.4186,0.884735,4,0.8198
11244.4566,0.914576,4,0.8468
11244.4945,0.944983,4,0.8587
11244.5325,0.974372,4,0.8571
11244.5704,0.98581,4,0.841
11244.6084,0.989095,4,0.8108
11244.6464,0.970739,4,0.7769
11244.6843,0.957645,4,0.7585
11244.7223,0.96174,4,0.7677
11244.7603,0.980656,4,0.7966
11244.7982,0.988066,4,0.8261
11244.8362,0.989887,4,0.843
11244.8742,0.99057,4,0.8445
11244.9121,0.992616,4,0.8321
11244.9501,0.99448,4,0.8061
11244.988,0.998031,4,0.7652
11245.026,1.003369,4,0.7098
11245.064,1.000235,4,0.644
11245.1019,0.983892,4,0.5871
11245.1399,0.968704,4,0.5652
11245.1779,0.975637,4,0.5876
11245.2158,0.988253,4,0.6417
11245.2538,0.99522,4,0.7082
11245.2918,0.99115,4,0.7671
11245.3297,0.983472,4,0.81
11245.3677,0.980568,4,0.8379
11245.4056,0.971526,4,0.8552
11245.4436,0.96314,4,0.8659
11245.4816,0.954774,4,0.8727
11245.5195,0.946564,4,0.8773
11245.5575,0.944309,4,0.8802
11245.5955,0.948859,4,0.8815
11245.6334,0.957013,4,0.8812
11245.6714,0.972294,4,0.8789
11245.7094,0.986213,4,0.8741
11245.7473,0.9924,4,0.866
11245.7853,0.995535,4,0.8529
