filepath,filename,is_science_product,instrume,opt_elem,cenwave,object,date_obs,exptime,proposid,pr_inv_l,detector,wl_min_A,wl_max_A,target_confirmed,is_science_grating,flags
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611010/od0611010_asn.fits,od0611010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611010/od0611010_flt.fits,od0611010_flt.fits,False,STIS,E140H,1307,HD61421,2016-10-10,2342.0,14350,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611010/od0611010_x1d.fits,od0611010_x1d.fits,True,STIS,E140H,1307,HD61421,2016-10-10,2342.0,14350,Ayres,FUV-MAMA,1196.46789497289,1397.4666422625346,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611020/od0611020_asn.fits,od0611020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611020/od0611020_flt.fits,od0611020_flt.fits,False,STIS,E140H,1489,HD61421,2016-10-10,1393.0,14350,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611020/od0611020_x1d.fits,od0611020_x1d.fits,True,STIS,E140H,1489,HD61421,2016-10-10,1393.0,14350,Ayres,FUV-MAMA,1385.9989467320459,1586.5836180951526,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611030/od0611030_asn.fits,od0611030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14350,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611030/od0611030_flt.fits,od0611030_flt.fits,False,STIS,E230H,2762,HD61421,2016-10-10,500.0,14350,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od0611030/od0611030_x1d.fits,od0611030_x1d.fits,True,STIS,E230H,2762,HD61421,2016-10-10,500.0,14350,Ayres,NUV-MAMA,2620.5305389401583,2888.4148333447815,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510020/od5510020_asn.fits,od5510020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14789,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510020/od5510020_flt.fits,od5510020_flt.fits,False,STIS,E140H,1489,HD61421,2017-04-07,1521.0,14789,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510020/od5510020_x1d.fits,od5510020_x1d.fits,True,STIS,E140H,1489,HD61421,2017-04-07,1521.0,14789,Ayres,FUV-MAMA,1385.735688945703,1586.2816942835848,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510030/od5510030_asn.fits,od5510030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,14789,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510030/od5510030_flt.fits,od5510030_flt.fits,False,STIS,E230H,2762,HD61421,2017-04-07,500.0,14789,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510030/od5510030_x1d.fits,od5510030_x1d.fits,True,STIS,E230H,2762,HD61421,2017-04-07,500.0,14789,Ayres,NUV-MAMA,2620.031924631117,2887.86541224249,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5510viq/od5510viq_flt.fits,od5510viq_flt.fits,False,STIS,E140H,1307,HD61421,2017-04-07,2423.0,14789,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511020/od5511020_asn.fits,od5511020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,14789,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511020/od5511020_flt.fits,od5511020_flt.fits,False,STIS,E140H,1489,HD61421,2017-10-27,1521.0,14789,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511020/od5511020_x1d.fits,od5511020_x1d.fits,True,STIS,E140H,1489,HD61421,2017-10-27,1521.0,14789,Ayres,FUV-MAMA,1386.0011595345916,1586.5856365571387,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511030/od5511030_asn.fits,od5511030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,14789,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511030/od5511030_flt.fits,od5511030_flt.fits,False,STIS,E230H,2762,HD61421,2017-10-27,500.0,14789,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511030/od5511030_x1d.fits,od5511030_x1d.fits,True,STIS,E230H,2762,HD61421,2017-10-27,500.0,14789,Ayres,NUV-MAMA,2620.5307633268358,2888.4153955070865,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/od5511zaq/od5511zaq_flt.fits,od5511zaq_flt.fits,False,STIS,E140H,1307,HD61421,2017-10-27,2423.0,14789,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710010/odg710010_asn.fits,odg710010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710010/odg710010_flt.fits,odg710010_flt.fits,False,STIS,E140H,1307,HD61421,2018-03-07,2415.0,15327,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710010/odg710010_x1d.fits,odg710010_x1d.fits,True,STIS,E140H,1307,HD61421,2018-03-07,2415.0,15327,Ayres,FUV-MAMA,1196.259276001693,1397.2227952772687,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710020/odg710020_asn.fits,odg710020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710020/odg710020_flt.fits,odg710020_flt.fits,False,STIS,E140H,1489,HD61421,2018-03-08,1526.0,15327,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710020/odg710020_x1d.fits,odg710020_x1d.fits,True,STIS,E140H,1489,HD61421,2018-03-08,1526.0,15327,Ayres,FUV-MAMA,1385.7601664428103,1586.3095269243022,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710030/odg710030_asn.fits,odg710030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710030/odg710030_flt.fits,odg710030_flt.fits,False,STIS,E230H,2762,HD61421,2018-03-08,500.0,15327,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg710030/odg710030_x1d.fits,odg710030_x1d.fits,True,STIS,E230H,2762,HD61421,2018-03-08,500.0,15327,Ayres,NUV-MAMA,2620.0754461875963,2887.9144064223224,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg711010/odg711010_asn.fits,odg711010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg711020/odg711020_asn.fits,odg711020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg711030/odg711030_asn.fits,odg711030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751010/odg751010_asn.fits,odg751010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751010/odg751010_flt.fits,odg751010_flt.fits,False,STIS,E140H,1307,HD61421,2018-10-05,2355.0,15327,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751010/odg751010_x1d.fits,odg751010_x1d.fits,True,STIS,E140H,1307,HD61421,2018-10-05,2355.0,15327,Ayres,FUV-MAMA,1196.4612707369279,1397.4587252819874,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751020/odg751020_asn.fits,odg751020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751020/odg751020_flt.fits,odg751020_flt.fits,False,STIS,E140H,1489,HD61421,2018-10-05,1466.0,15327,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751020/odg751020_x1d.fits,odg751020_x1d.fits,True,STIS,E140H,1489,HD61421,2018-10-05,1466.0,15327,Ayres,FUV-MAMA,1385.9933833147809,1586.5765032941902,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751030/odg751030_asn.fits,odg751030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15327,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751030/odg751030_flt.fits,odg751030_flt.fits,False,STIS,E230H,2762,HD61421,2018-10-05,500.0,15327,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odg751030/odg751030_x1d.fits,odg751030_x1d.fits,True,STIS,E230H,2762,HD61421,2018-10-05,500.0,15327,Ayres,NUV-MAMA,2620.519560272534,2888.402605007143,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11010/oduz11010_asn.fits,oduz11010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15618,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11010/oduz11010_flt.fits,oduz11010_flt.fits,False,STIS,E140H,1307,HD61421,2019-10-26,2355.0,15618,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11010/oduz11010_x1d.fits,oduz11010_x1d.fits,True,STIS,E140H,1307,HD61421,2019-10-26,2355.0,15618,Ayres,FUV-MAMA,1196.467944965428,1397.4667227551236,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11020/oduz11020_asn.fits,oduz11020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,15618,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11020/oduz11020_flt.fits,oduz11020_flt.fits,False,STIS,E140H,1489,HD61421,2019-10-26,1386.0,15618,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11020/oduz11020_x1d.fits,oduz11020_x1d.fits,True,STIS,E140H,1489,HD61421,2019-10-26,1386.0,15618,Ayres,FUV-MAMA,1386.0011856285616,1586.585662322106,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11030/oduz11030_asn.fits,oduz11030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15618,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11030/oduz11030_flt.fits,oduz11030_flt.fits,False,STIS,E230H,2713,HD61421,2019-10-26,500.0,15618,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oduz11030/oduz11030_x1d.fits,oduz11030_x1d.fits,True,STIS,E230H,2713,HD61421,2019-10-26,500.0,15618,Ayres,NUV-MAMA,2568.1116817551974,2845.9693605421035,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11010/odzy11010_asn.fits,odzy11010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15963,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11010/odzy11010_flt.fits,odzy11010_flt.fits,False,STIS,E140H,1307,HD61421,2020-04-04,2355.0,15963,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11010/odzy11010_x1d.fits,odzy11010_x1d.fits,True,STIS,E140H,1307,HD61421,2020-04-04,2355.0,15963,Ayres,FUV-MAMA,1196.2355969882576,1397.195119306319,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11020/odzy11020_asn.fits,odzy11020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,15963,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11020/odzy11020_flt.fits,odzy11020_flt.fits,False,STIS,E140H,1489,HD61421,2020-04-04,1386.0,15963,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11020/odzy11020_x1d.fits,odzy11020_x1d.fits,True,STIS,E140H,1489,HD61421,2020-04-04,1386.0,15963,Ayres,FUV-MAMA,1385.7331812634045,1586.2788115244603,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11030/odzy11030_asn.fits,odzy11030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,15963,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11030/odzy11030_flt.fits,odzy11030_flt.fits,False,STIS,E230H,2713,HD61421,2020-04-04,500.0,15963,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/odzy11030/odzy11030_x1d.fits,odzy11030_x1d.fits,True,STIS,E230H,2713,HD61421,2020-04-04,500.0,15963,Ayres,NUV-MAMA,2567.6156683701806,2845.4202804065894,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11010/oeae11010_asn.fits,oeae11010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,16254,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11010/oeae11010_flt.fits,oeae11010_flt.fits,False,STIS,E140M,1425,HD61421,2021-04-04,2355.0,16254,Ayres,FUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11010/oeae11010_x1d.fits,oeae11010_x1d.fits,True,STIS,E140M,1425,HD61421,2021-04-04,2355.0,16254,Ayres,FUV-MAMA,1139.9749319485989,1729.4405764647138,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11020/oeae11020_asn.fits,oeae11020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,16254,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11030/oeae11030_asn.fits,oeae11030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,HD61421,UNKNOWN,0.0,16254,Ayres,UNKNOWN,,,True,False,['ZERO_EXPTIME']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11030/oeae11030_flt.fits,oeae11030_flt.fits,False,STIS,E230H,2713,HD61421,2021-04-04,500.0,16254,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/oeae11030/oeae11030_x1d.fits,oeae11030_x1d.fits,True,STIS,E230H,2713,HD61421,2021-04-04,500.0,16254,Ayres,NUV-MAMA,2567.626879367916,2845.431174090667,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c0f.fits,y3360106t_c0f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c1f.fits,y3360106t_c1f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c2f.fits,y3360106t_c2f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c4f.fits,y3360106t_c4f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c5f.fits,y3360106t_c5f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c6f.fits,y3360106t_c6f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c7f.fits,y3360106t_c7f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360106t/y3360106t_c8f.fits,y3360106t_c8f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,40.0,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c0f.fits,y3360107t_c0f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c1f.fits,y3360107t_c1f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/y3360107t/y3360107t_c2f.fits,y3360107t_c2f.fits,False,FOS,UNKNOWN,UNKNOWN,ALPHA-C-MI-B,28/01/96,1219.987548828,6061,UNKNOWN,AMBER,,,True,False,[]
